"","GEOID","NAME","CT_num","county","state","med_income"
"909","36081043900","Census Tract 439, Queens County, New York","Census Tract 439"," Queens County"," New York",41161
"910","36081044000","Census Tract 440, Queens County, New York","Census Tract 440"," Queens County"," New York",60350
"911","36081044301","Census Tract 443.01, Queens County, New York","Census Tract 443.01"," Queens County"," New York",29081
"912","36081044302","Census Tract 443.02, Queens County, New York","Census Tract 443.02"," Queens County"," New York",49194
"913","36081044400","Census Tract 444, Queens County, New York","Census Tract 444"," Queens County"," New York",41494
"914","36081044601","Census Tract 446.01, Queens County, New York","Census Tract 446.01"," Queens County"," New York",35948
"915","36081044602","Census Tract 446.02, Queens County, New York","Census Tract 446.02"," Queens County"," New York",40883
"916","36081044800","Census Tract 448, Queens County, New York","Census Tract 448"," Queens County"," New York",56518
"917","36081045000","Census Tract 450, Queens County, New York","Census Tract 450"," Queens County"," New York",90568
"918","36081045200","Census Tract 452, Queens County, New York","Census Tract 452"," Queens County"," New York",63681
"919","36081045400","Census Tract 454, Queens County, New York","Census Tract 454"," Queens County"," New York",45958
"920","36081045500","Census Tract 455, Queens County, New York","Census Tract 455"," Queens County"," New York",48620
"921","36081045600","Census Tract 456, Queens County, New York","Census Tract 456"," Queens County"," New York",76563
"922","36081045700","Census Tract 457, Queens County, New York","Census Tract 457"," Queens County"," New York",54052
"923","36081045800","Census Tract 458, Queens County, New York","Census Tract 458"," Queens County"," New York",58942
"924","36081045900","Census Tract 459, Queens County, New York","Census Tract 459"," Queens County"," New York",57888
"925","36081046000","Census Tract 460, Queens County, New York","Census Tract 460"," Queens County"," New York",40745
"926","36081046100","Census Tract 461, Queens County, New York","Census Tract 461"," Queens County"," New York",54911
"927","36081046200","Census Tract 462, Queens County, New York","Census Tract 462"," Queens County"," New York",53295
"928","36081046300","Census Tract 463, Queens County, New York","Census Tract 463"," Queens County"," New York",51644
"929","36081046400","Census Tract 464, Queens County, New York","Census Tract 464"," Queens County"," New York",92625
"930","36081046500","Census Tract 465, Queens County, New York","Census Tract 465"," Queens County"," New York",49706
"931","36081046600","Census Tract 466, Queens County, New York","Census Tract 466"," Queens County"," New York",60448
"932","36081046700","Census Tract 467, Queens County, New York","Census Tract 467"," Queens County"," New York",35560
"933","36081046800","Census Tract 468, Queens County, New York","Census Tract 468"," Queens County"," New York",67708
"934","36081046900","Census Tract 469, Queens County, New York","Census Tract 469"," Queens County"," New York",47802
"935","36081047000","Census Tract 470, Queens County, New York","Census Tract 470"," Queens County"," New York",62321
"936","36081047100","Census Tract 471, Queens County, New York","Census Tract 471"," Queens County"," New York",43099
"937","36081047200","Census Tract 472, Queens County, New York","Census Tract 472"," Queens County"," New York",63730
"938","36081047300","Census Tract 473, Queens County, New York","Census Tract 473"," Queens County"," New York",57120
"939","36081047500","Census Tract 475, Queens County, New York","Census Tract 475"," Queens County"," New York",58026
"940","36081047600","Census Tract 476, Queens County, New York","Census Tract 476"," Queens County"," New York",107750
"941","36081047800","Census Tract 478, Queens County, New York","Census Tract 478"," Queens County"," New York",74000
"942","36081047900","Census Tract 479, Queens County, New York","Census Tract 479"," Queens County"," New York",57109
"943","36081048000","Census Tract 480, Queens County, New York","Census Tract 480"," Queens County"," New York",68148
"944","36081048100","Census Tract 481, Queens County, New York","Census Tract 481"," Queens County"," New York",38587
"945","36081048200","Census Tract 482, Queens County, New York","Census Tract 482"," Queens County"," New York",87250
"946","36081048300","Census Tract 483, Queens County, New York","Census Tract 483"," Queens County"," New York",58528
"947","36081048400","Census Tract 484, Queens County, New York","Census Tract 484"," Queens County"," New York",83148
"948","36081048500","Census Tract 485, Queens County, New York","Census Tract 485"," Queens County"," New York",68676
"949","36081048900","Census Tract 489, Queens County, New York","Census Tract 489"," Queens County"," New York",64107
"950","36081049200","Census Tract 492, Queens County, New York","Census Tract 492"," Queens County"," New York",64438
"951","36081049301","Census Tract 493.01, Queens County, New York","Census Tract 493.01"," Queens County"," New York",72933
"952","36081049302","Census Tract 493.02, Queens County, New York","Census Tract 493.02"," Queens County"," New York",76198
"953","36081049500","Census Tract 495, Queens County, New York","Census Tract 495"," Queens County"," New York",72798
"954","36081049600","Census Tract 496, Queens County, New York","Census Tract 496"," Queens County"," New York",88158
"955","36081049700","Census Tract 497, Queens County, New York","Census Tract 497"," Queens County"," New York",72554
"956","36081049900","Census Tract 499, Queens County, New York","Census Tract 499"," Queens County"," New York",57058
"957","36081050000","Census Tract 500, Queens County, New York","Census Tract 500"," Queens County"," New York",53627
